ID_NATIONAL,MONTH,ANDEB,ANFIN,TMM,TNM,TXM,STTM,MQANTA,UMM,UNM,UXM,TSVM,MQANTSV,FXIM,RRTM,QRR,QRR1,QRR2,QRR3,QRR4,QRR5,QRR6,NJPL,NJRR1,MQANRR,EVPTM,INSTM,MQANINS,PSTAM,PMERM,MQANPRS
22525211,12,1961,1990,12.9,8.9,16.9,1.2,,74,57,91,11.3,,10,157.6,142.6,,,,,,,14.3,11.3,,102.3,117.8,,1012.6,1018.4,
22525331,01,1961,1990,7.5,4.1,10.9,1.4,,,,,,,,231.9,,,,,,,,,13.4,,29.6,,,,,
22525331,02,1961,1990,8,4.3,11.7,1.6,,,,,,,,228.2,,,,,,,,,12.3,,35.9,,,,,
22525331,03,1961,1990,10.2,5.9,14.4,1.6,,,,,,,,165.9,,,,,,,,,11.6,,55.4,,,,,
22525331,04,1961,1990,10.7,6.3,15,1.5,,,,,,,,160.7,,,,,,,,,11,,49.4,,,,,
22525331,05,1961,1990,15.7,10.8,20.7,1.8,,,,,,,,69.9,,,,,,,,,6.4,,85.1,,,,,
22525331,06,1961,1990,20.1,14.9,25.2,1.7,,,,,,,,27.6,,,,,,,,,2.9,,112.9,,,,,
22525331,07,1961,1990,23.1,17.5,28.7,1.6,,,,,,,,8.8,,,,,,,,,0.9,,148.9,,,,,
22525331,08,1961,1990,24.8,18.7,30.9,1.7,,,,,,,,21.8,,,,,,,,,1.6,,163.7,,,,,
22525331,09,1961,1990,22.3,16.7,27.9,1.7,,,,,,,,63.6,,,,,,,,,5.7,,116,,,,,
22525331,10,1961,1990,17.4,12.6,22.3,2,,,,,,,,145.7,,,,,,,,,9.9,,75.9,,,,,
22525331,11,1961,1990,12.3,8.3,16.3,1.1,,,,,,,,142.9,,,,,,,,,11.9,,46,,,,,
22525331,12,1961,1990,7.9,4.5,11.3,1.5,,,,,,,,216,,,,,,,,,13,,33.5,,,,,
23232111,01,1961,1990,7.4,2.2,12.6,1.4,,79,59,98,8.2,,,61.8,38.1,,,,,,,9.9,7,,45.7,156.5,,961.3,1012.3,
23232111,02,1961,1990,8.6,3,14.1,1.3,,76,54,97,8.3,,,65,34.5,,,,,,,9.2,6.4,,61.6,143.8,,961.2,1010.9,
23232111,03,1961,1990,10.9,4.9,16.9,1.3,,75,52.6,97.4,9.2,,,67.7,40.1,,,,,,,8.9,6.9,,80.9,193.7,,959,1005.8,
23232111,04,1961,1990,12.2,5.5,18.9,1.5,,73.5,49.2,97.8,10,,,53.8,34.9,,,,,,,9,6.7,,94.4,223.1,,955.5,999.2,
23232111,05,1961,1990,17.9,10.2,25.7,2,,68.5,43.2,93.8,13,,,43.1,38.5,,,,,,,7.3,5.2,,155.5,286.3,,956.6,994.7,
23232111,06,1961,1990,22.9,14.5,31.3,1.4,,64.2,41.4,87,15.2,,,24.5,19.3,,,,,,,5,3.5,,206.1,312,,958.1,992.5,
23232111,07,1961,1990,25.5,16.7,34.3,1.3,,57.7,37.2,78.2,15.9,,,10.6,2.3,,,,,,,1.5,1,,259.6,349.1,,958.2,990.7,
23232111,08,1961,1990,26.4,17.5,35.3,1.4,,59.6,37.4,81.8,17.1,,,22.4,14.5,,,,,,,3.6,2.7,,240.6,306.6,,958.6,990.8,
23232111,09,1961,1990,23.9,16.4,31.5,1.6,,67.3,43.2,91.4,16.8,,,32.6,37.6,,,,,,,6.2,4.5,,188.8,232.8,,958,992.9,
23232111,10,1961,1990,18.8,12.3,25.4,1.7,,71.9,49,94.8,13.7,,,65.7,40.2,,,,,,,7.5,5.4,,125.1,191.4,,958.4,997.3,
23232111,11,1961,1990,12.8,7,18.7,1.3,,76.1,55.4,96.8,10.3,,,35.5,30.9,,,,,,,8.5,5.3,,70.8,176.1,,958.4,1002.7,
23232111,12,1961,1990,7.9,2.9,13,1.4,,79.5,62,97,8.6,,,50.4,34.1,,,,,,,9.7,6.2,,52,149.2,,958.8,1007.5,
23232231,01,1961,1990,9.8,4.7,14.9,1.2,,78.5,,,,,,44.5,,,,,,,,,7.2,,57.5,92.6,,,,
23232231,02,1961,1990,10.6,5.1,16.2,1.4,,74,,,,,,36.9,,,,,,,,,7.7,,61.5,112.7,,,,
23232231,03,1961,1990,12.4,6.4,18.4,1.4,,73.5,,,,,,51.7,,,,,,,,,7.3,,80.7,141.2,,,,
23232231,04,1961,1990,14.7,8.4,21,1.4,,70,,,,,,34.7,,,,,,,,,5.8,,94.4,149.3,,,,
23232231,05,1961,1990,19.5,12.1,26.8,1.8,,62.4,,,,,,29,,,,,,,,,4.7,,137.7,196.8,,,,
23232231,06,1961,1990,24,16.2,31.9,1.4,,56.5,,,,,,15,,,,,,,,,2.7,,181.1,198,,,,
23232231,07,1961,1990,27.1,18.5,35.8,1.2,,50.5,,,,,,3.1,,,,,,,,,1,,230.4,248.2,,,,
23232231,08,1961,1990,27.4,19.2,35.6,1.5,,50.6,,,,,,14.9,,,,,,,,,2.2,,223.7,222.1,,,,
23232231,09,1961,1990,24.1,17,31.4,1.4,,63.4,,,,,,26.2,,,,,,,,,4.5,,154.1,172.7,,,,
23232231,10,1961,1990,19.2,13,25.5,1.5,,70.7,,,,,,38.4,,,,,,,,,5.1,,104.1,165.3,,,,
23232231,11,1961,1990,14.3,8.7,20,1.2,,71.3,,,,,,42.2,,,,,,,,,5.5,,68.5,115.9,,,,
23232231,12,1961,1990,10.9,5.8,16,1.5,,77.3,,,,,,56.1,,,,,,,,,6,,60,85.7,,,,
23434111,01,1961,1990,8.7,3.8,13.4,1.2,,74,56,92,8.6,,11,45.3,37.5,,,,,,,10.3,6.8,,89.9,133.3,,969.3,1011.7,
23434111,02,1961,1990,9.7,4,15.2,1.2,,71,50,91,8.7,,11,33,28.3,,,,,,,10.3,6.5,,98,151.2,,967.9,1009.4,
23434111,03,1961,1990,11.1,5.3,16.8,1.2,,72,51,93,9.5,,11,37.3,39.2,,,,,,,9.5,6.7,,117.8,182.9,,966.2,1005.6,
23434111,04,1961,1990,14.4,7.6,21.2,1.5,,66,43,90,10.4,,12,53.9,31.5,,,,,,,8.5,6.1,,162,207,,963.4,999.7,
23434111,05,1961,1990,18.8,11.4,26.2,2,,62,37,88,12.5,,12,52,28.9,,,,,,,6.7,4.7,,223.2,220.1,,964.2,996.3,
23434111,06,1961,1990,23.7,15.5,31.8,1.3,,55,30,80,14.1,,12,18.9,8.1,,,,,,,4.2,2.7,,309,252,,965.7,994.9,
23434111,07,1961,1990,27,18.4,35.5,1.4,,48,24,72,14.1,,12,7.6,2.5,,,,,,,1.6,1,,381.3,297.6,,966,993.3,
23434111,08,1961,1990,26.5,18.2,34.7,1.6,,54,29,79,15.8,,12,20.2,13.2,,,,,,,4.2,2.8,,319.3,282.1,,965.9,993.2,
23434111,09,1961,1990,23.3,15.9,30.6,1.4,,60,34,86,15.8,,11,20.7,38.7,,,,,,,7,5.1,,231,237,,966.3,995.9,
23434111,10,1961,1990,18.8,12.6,24.9,1.6,,67,45,90,14.1,,10,60.3,36,,,,,,,8.5,5.7,,167.4,195.3,,967.2,1000,
23434111,11,1961,1990,13.8,8.5,19.1,1.2,,71,51,91,11.1,,10,54.9,21.4,,,,,,,8,5.1,,114,138,,966.4,1003.3,
23434111,12,1961,1990,9.8,4.9,14.7,1.5,,74,58,91,9.4,,10,47.6,27.1,,,,,,,9.5,5.9,,86.8,130.2,,967.8,1008.5,
33535111,01,1961,1990,11.5,6.2,16.9,1,0,64,44,84,8.6,9,9,23.5,14.9,0,5.7,8,18.9,33.2,121.7,5.9,3.5,0,105.4,186,0,1010.9,1017,9
33535111,02,1961,1990,12.6,6.9,18.3,1.4,0,62,40,84,8.7,9,9,23.9,15.8,0.6,1.6,11.9,23.9,39.9,108.2,6.6,3.7,0,112,190.4,0,1008.6,1014.6,9
33535111,03,1961,1990,14.2,8.2,20.2,1.2,0,62,38,86,9.7,9,10,33.1,26.3,2.2,15.7,26.2,27.3,47.7,88,7.2,4.9,0,142.6,226.3,0,1007.7,1013.4,9
33535111,04,1961,1990,16.9,10.6,23.3,1.1,0,61,36,85,10.9,9,10,29.9,25.3,0.3,11.4,20.3,28.2,48.7,105.1,7,4.3,0,159,252,0,1005.9,1011.2,9
33535111,05,1961,1990,21,14.1,28.3,1.2,0,58,32,84,13.1,9,10,18.9,15.1,0.2,3.9,10.4,20.5,30.4,70.6,5.8,2.9,0,213.9,300.7,0,1006.4,1011.3,9
33535111,06,1961,1990,25.4,17.9,32.9,1.1,0,53,27,79,15.4,9,11,10.4,4.7,0,1.2,2.3,7.5,17.3,57.2,3.3,1.6,0,258,324,0,1007.3,1011.8,9
33535111,07,1961,1990,28.5,20.6,36.8,1.2,0,49,23,76,16.8,9,11,4.9,0.4,0,0,0,2.4,5.6,53.3,0.9,0.7,0,313.1,362.7,0,1007.5,1011.7,9
33535111,08,1961,1990,28.7,21.1,36.3,1.1,0,53,26,80,18.9,9,10,12.3,7.9,0,0.7,5,9.9,27.5,39.1,3.1,2.1,0,266.6,334.8,0,1007.2,1011.5,9
33535111,09,1961,1990,25.4,19.1,31.9,1.2,0,59,34,84,18.5,9,9,39,27.1,1.8,7.8,16.8,27.6,70.5,135.5,6.1,3.5,0,186,270,0,1008.8,1013.3,9
33535111,10,1961,1990,20.8,15,26.5,1.4,0,65,42,88,15.6,9,8,48.1,26.5,2.5,6,18.8,47.2,61.5,427.8,6.8,4.3,0,139.5,235.6,0,1009.5,1014.4,9
33535111,11,1961,1990,15.9,10.3,21.6,1.2,0,65,44,85,11.3,9,8,28,16.8,0,4.5,12,21.8,57.8,103.2,5.5,2.9,0,117,207,0,1010.1,1015.6,9
33535111,12,1961,1990,12.5,7.2,17.8,1.2,0,65,46,85,9.3,9,8,33.8,13.5,0,3.3,7.2,26.1,59.5,276.1,5.4,3.5,0,105.4,186,0,1010.8,1016.8,9
33535321,01,1961,1990,9.1,4.2,14,1.2,,68.5,,,,,,37.9,,,,,,,,,4.9,,97.5,182,,,,
33535321,02,1961,1990,10.1,4.9,15.3,1.4,,66.8,,,,,,34.6,,,,,,,,,5,,100,,,,,
33535321,03,1961,1990,11.6,6.2,17.2,1.4,,63.5,,,,,,44.7,,,,,,,,,5.8,,121.8,,,,,
33535321,04,1961,1990,14.5,8.4,20.5,2,,60.6,,,,,,40.1,,,,,,,,,5.7,,132.4,,,,,
33535321,05,1961,1990,18.5,11.7,25.3,1.7,,55.5,,,,,,33.3,,,,,,,,,4.7,,170.1,,,,,
33535321,06,1961,1990,22.8,15,30.5,1.7,,52.6,,,,,,17.6,,,,,,,,,2.3,,220.9,,,,,
33535321,07,1961,1990,26,17.7,34.3,1.1,,52,,,,,,9.8,,,,,,,,,1.1,,278.6,,,,,
33535321,08,1961,1990,26.2,18.2,34.1,1.4,,58,,,,,,20.7,,,,,,,,,2.6,,242.4,,,,,
33535321,09,1961,1990,22.6,16.1,29.3,1.2,,63.2,,,,,,44.6,,,,,,,,,5.3,,164,,,,,
33535321,10,1961,1990,18,12.2,23.8,1.4,,65.3,,,,,,57.1,,,,,,,,,5.7,,127.7,,,,,
33535321,11,1961,1990,13.6,8.1,19.1,1.3,,64.8,,,,,,29,,,,,,,,,4.1,,111.2,,,,,
33535321,12,1961,1990,10.1,5.2,15.2,1.4,,68.3,,,,,,32.3,,,,,,,,,4.6,,98.7,112,,,,
33737131,01,1961,1990,11.7,7.4,16,1,,,,,,,,31.2,,,,,,,,,4.5,,67.9,,,,,
33737131,02,1961,1990,11.8,7.8,15.9,1.2,,,,,,,,31.3,,,,,,,,,4.4,,61,,,,,
33737131,03,1961,1990,14.5,10.4,18.6,1.2,,,,,,,,32.1,,,,,,,,,4.6,,78.5,,,,,
33737131,04,1961,1990,15.9,11.2,20.6,1.2,,,,,,,,26.6,,,,,,,,,4.8,,94.3,,,,,
33737131,05,1961,1990,19.7,15.1,24.1,1.4,,,,,,,,14.2,,,,,,,,,3,,99.7,,,,,
33737131,06,1961,1990,23.2,19.1,27.2,1.2,,,,,,,,6.4,,,,,,,,,1.1,,118.4,,,,,
33737131,07,1961,1990,25.8,21.5,30.1,1.2,,,,,,,,1.6,,,,,,,,,0.3,,123.6,,,,,
33737131,08,1961,1990,27.8,23.4,32.2,1.4,,,,,,,,10.5,,,,,,,,,1.6,,123.1,,,,,
33737131,09,1961,1990,26.3,22,30.6,1.3,,,,,,,,32.1,,,,,,,,,4.1,,115.4,,,,,
33737131,10,1961,1990,22.7,18.5,27,1.6,,,,,,,,63.8,,,,,,,,,5,,105.6,,,,,
33737131,11,1961,1990,17.3,13,21.6,1.5,,,,,,,,32.5,,,,,,,,,4,,95.5,,,,,
33737131,12,1961,1990,12.8,8.5,17.2,1.3,,,,,,,,51,,,,,,,,,3.7,,85.8,,,,,
33737331,01,1961,1990,11.5,6.5,16.6,1.2,,73.6,,,,,,36.2,,,,,,,,,4.8,,70.7,,,,,
33737331,02,1961,1990,12.1,6.8,17.5,1.6,,70.5,,,,,,40.2,,,,,,,,,5.3,,67.4,,,,,
33737331,03,1961,1990,13.8,8.3,19.3,1.3,,70.9,,,,,,38.6,,,,,,,,,5,,81.1,,,,,
33737331,04,1961,1990,16.1,10.7,21.5,1.9,,67.3,,,,,,30.7,,,,,,,,,4.8,,90.5,,,,,
33737331,05,1961,1990,19.8,14.1,25.6,1,,65,,,,,,20.7,,,,,,,,,3.4,,113.6,,,,,
33737331,06,1961,1990,23.7,17.9,29.6,1.3,,62.8,,,,,,11.4,,,,,,,,,2.2,,140.3,,,,,
33737331,07,1961,1990,26.8,20.4,33.3,1.1,,61.4,,,,,,3.6,,,,,,,,,0.4,,166.3,,,,,
33737331,08,1961,1990,27.1,21,33.3,1.4,,65.7,,,,,,11.3,,,,,,,,,1.9,,146.7,,,,,
33737331,09,1961,1990,24.7,19.2,30.3,0.9,,71.3,,,,,,30.9,,,,,,,,,4.2,,104,,,,,
33737331,10,1961,1990,20.4,15.2,25.6,1.3,,71.9,,,,,,59,,,,,,,,,4.9,,93.4,,,,,
33737331,11,1961,1990,15.8,10.4,21.2,1,,71.5,,,,,,51.2,,,,,,,,,4.6,,73.3,,,,,
33737331,12,1961,1990,12.3,7.2,17.5,1.1,,71.8,,,,,,40.8,,,,,,,,,4,,69.1,,,,,
33737721,01,1961,1990,12.2,7.4,17,1.2,,,,,,,,39.9,,,,,,,,,5.1,,60.8,,,,,
33737721,02,1961,1990,12.2,7.5,17.1,1.4,,,,,,,,37.4,,,,,,,,,4.3,,61.2,,,,,
33737721,03,1961,1990,13.9,8.9,18.9,0.7,,,,,,,,35.7,,,,,,,,,4.6,,76.2,,,,,
33737721,04,1961,1990,15.3,10.1,20.4,1.2,,,,,,,,28.9,,,,,,,,,4.8,,79.1,,,,,
33737721,05,1961,1990,18.9,13.7,24.2,1.3,,,,,,,,20.4,,,,,,,,,4.1,,91.3,,,,,
33737721,06,1961,1990,22.5,17.5,27.4,1.1,,,,,,,,9,,,,,,,,,1.5,,96.3,,,,,
33737721,07,1961,1990,24.9,19.6,30.2,0.9,,,,,,,,1.2,,,,,,,,,0.8,,117.6,,,,,
33737721,08,1961,1990,26.7,21.4,31.9,0.9,,,,,,,,14.7,,,,,,,,,1.1,,117.8,,,,,
33737721,09,1961,1990,24.8,19.9,29.9,0.7,,,,,,,,25.1,,,,,,,,,5.1,,101.1,,,,,
33737721,10,1961,1990,21.4,16.5,26.4,1.2,,,,,,,,51.7,,,,,,,,,5,,82,,,,,
33737721,11,1961,1990,16.9,11.8,22,0.8,,,,,,,,53.2,,,,,,,,,4.2,,84.8,,,,,
33737721,12,1961,1990,13.4,8.4,18.4,1.3,,,,,,,,56.9,,,,,,,,,4.6,,73.5,,,,,
34040111,01,1961,1990,12,7.5,16.4,1,,70,53,87,10.3,,12,36,21.9,1.6,9.5,19.5,32.9,53.2,186,7.6,5,,111.6,167.4,,1018.6,1018.9,
34040111,02,1961,1990,12.8,8.3,17.3,1.1,,69,50,87,10.4,,12,31.6,15.7,0,6.7,12.6,25,62,194,7.3,4.2,,109.2,179.2,,1017,1017.2,
34040111,03,1961,1990,14.1,9.8,18.5,1,,70,51,88,11.5,,12,34,20.4,2.6,13.1,17.2,25.8,44,161.1,7.4,4.1,,127.1,207.7,,1015.5,1015.8,
34040111,04,1961,1990,16.2,11.9,20.6,1,,69,51,88,12.9,,13,25.3,20.5,0,10.1,16.9,25.4,38.7,103.1,6.3,4.4,,144,228,,1013.1,1013.4,
34040111,05,1961,1990,19.6,15.1,24.1,1.2,,69,50,89,16.1,,12,12.7,12.8,0,4.4,10.5,15.7,27.4,70.5,4.8,3,,155,275.9,,1013.9,1014.2,
34040111,06,1961,1990,23.4,18.8,28,1,,67,47,87,19.5,,12,5.9,2,0,0.3,1.8,3.1,6.1,23.5,2.4,1.3,,183,303,,1014.7,1014.9,
34040111,07,1961,1990,26.4,21.2,31.5,1,,65,43,86,22.4,,11,1,0,0,0,0,0.6,3,7.1,0.6,0.4,,220.1,337.9,,1014.5,1014.7,
34040111,08,1961,1990,27.1,22.2,32,1.1,,66,46,87,24.2,,11,7.2,1.5,0,0,1.3,6,23,53.2,2.1,1.2,,201.5,303.8,,1014.3,1014.5,
34040111,09,1961,1990,24.9,20.6,29.2,1.1,,70,53,87,22.6,,11,34.7,22,0,7.1,20.3,33.6,67.7,225,5.5,3.7,,165,240,,1015.3,1015.5,
34040111,10,1961,1990,21,16.8,25.2,1.4,,71,54,89,18.4,,11,63.2,28.7,0.1,11.2,27.6,56.6,86.5,400.1,7.4,4.6,,145.7,210.8,,1016,1016.2,
34040111,11,1961,1990,16.3,11.9,20.8,1.2,,70,53,87,13.5,,11,35.1,18.2,0,5.4,18.2,48.2,71.1,126.9,6.4,4.1,,120,189,,1016.9,1017.1,
34040111,12,1961,1990,13,8.6,17.3,1.1,,71,54,87,10.9,,12,59.2,27.7,0,10.2,23.8,44.3,75.5,384.2,7.2,4.3,,111.6,164.3,,1017.9,1018.1,
34242111,01,1952,2005,12.4,8.1,16.6,1.2,,74.6,53,96,10.3,,10.2,33.8,,0,,,,,154.2,6.2,4.4,,76,,,1014.5,1015.7,
34242111,02,1952,2005,12.6,8.4,16.9,1.3,,74.8,54.5,97,10.5,,9.7,30.4,,0,,,,,109.8,5.6,3.9,,75.8,,,1017.7,1018.9,
34242111,03,1952,2004,14.3,10.2,18.4,1.1,,76,59.5,99,12.3,,9.9,21.3,,0,,,,,83.3,5.1,3.5,,82.9,,,1019.4,1020.5,
34242111,04,1951,2004,16.3,12.3,20.2,1.5,,74.7,58,99,,,,18.4,,0,,,,,106.6,4.8,3.5,,76,6.2,,,,
34242111,05,1951,2004,19.2,15.1,23.4,1.4,,74,52,96.5,16.9,,11.2,13.3,,0,,,,,64.3,3.4,2.2,,93.2,,,1014.2,1015.1,
34242111,06,1951,2004,22.7,18.7,26.7,1.8,,71,40.5,96.5,21,,9.8,3.7,,0,,,,,26.4,1.7,0.8,,101.7,,,1014.7,1015.6,
34242111,07,1952,2004,25.7,21.4,30,1.3,,68.8,38.5,93,24.2,,10,0.3,,0,,,,,7.5,0.4,0.1,,106.8,,,1014.4,1015.2,
34242111,08,1951,2004,26.6,22.5,30.8,1.5,,68.7,41.5,94.5,26,,10.3,4.4,,0,,,,,25.4,1.3,0.9,,103.7,,,1014.2,1015,
34242111,09,1951,2004,24.7,20.7,28.8,1.6,,75,53.5,95,23.3,,10.8,55.8,,0,,,,,245.7,5,3.8,,106.2,,,1016.3,1017.1,
34242111,10,1951,2004,21.4,17.4,25.4,2,,76,54,98.5,22.4,,9.5,59.4,,0,,,,,259.3,5.9,4.5,,93.2,,,1014.4,1015.3,
34242111,11,1951,2004,17,12.6,21.3,1.2,,72.2,54.7,97.3,15.2,,9.9,42.9,,0,,,,,203.4,5.4,3.9,,82.7,5,,1014.4,1015.4,
34242111,12,1951,2004,13.5,9.3,17.8,1.5,,76,55,95.5,11.2,,9.4,44.9,,0,,,,,286.4,6.7,4.5,,77.5,,,1015.9,1017,
34242131,01,1961,1990,12.5,8.7,16.2,1.1,,,,,,,,31.9,,,,,,,,,4.7,,91.8,,,,,
34242131,02,1961,1990,12.6,8.6,16.7,1.1,,,,,,,,34.5,,,,,,,,,4.3,,95.9,,,,,
34242131,03,1961,1990,14.5,10.7,18.3,1,,,,,,,,27.2,,,,,,,,,3.5,,101.7,,,,,
34242131,04,1961,1990,16,12.7,19.2,1.6,,,,,,,,23.3,,,,,,,,,3.7,,110.2,,,,,
34242131,05,1961,1990,19.2,15.7,22.8,1.2,,,,,,,,10.4,,,,,,,,,2.2,,122.6,,,,,
34242131,06,1961,1990,22.6,20,25.3,1.7,,,,,,,,6.5,,,,,,,,,0.9,,106.5,,,,,
34242131,07,1961,1990,25.3,22.3,28.3,1,,,,,,,,1,,,,,,,,,0,,122.9,,,,,
34242131,08,1961,1990,27,23.9,30.1,1.4,,,,,,,,5.4,,,,,,,,,1.1,,141.8,,,,,
34242131,09,1961,1990,26,23.3,28.8,1.1,,,,,,,,37.7,,,,,,,,,3.5,,135.3,,,,,
34242131,10,1961,1990,23.1,20.1,26.1,1.7,,,,,,,,74.4,,,,,,,,,4.2,,135.8,,,,,
34242131,11,1961,1990,18,14.4,21.7,1.3,,,,,,,,33.4,,,,,,,,,3.3,,115.9,,,,,
34242131,12,1961,1990,13.4,9.4,17.5,1.6,,,,,,,,61.3,,,,,,,,,4.7,,106.4,,,,,
44848111,01,1961,1990,10.2,4.8,15.5,1.2,,64,44,85,7.8,,11,20.1,10,,,,,,,4.9,2.8,,111.6,170.5,,978.7,1011.4,
44848111,02,1961,1990,11.5,5.7,17.3,1.3,,62,39,85,7.9,,11,17.5,9.4,,,,,,,5,3.4,,126,198.8,,977.3,1008.8,
44848111,03,1961,1990,13.4,7.4,19.4,1.2,,62,37,87,8.8,,11,32,21.1,,,,,,,6.5,4.5,,158.1,210.8,,975.5,1005.2,
44848111,04,1961,1990,16.3,9.7,22.8,1.3,,60,33,87,9.8,,12,20.7,16.5,,,,,,,6,3.6,,183,231,,973,1000.7,
44848111,05,1961,1990,20.3,13.2,27.4,1.6,,57,29,84,11.9,,11,21.7,17,,,,,,,5.2,3.1,,251.1,257.3,,973.4,998.4,
44848111,06,1961,1990,24.9,17,32.8,1.2,,52,25,79,14.1,,11,10.7,5.8,,,,,,,3.3,1.9,,303,282,,974.7,997.6,
44848111,07,1961,1990,27.8,19.3,36.2,1.1,,47,20,74,14.9,,11,10,1.2,,,,,,,1.5,0.9,,375.1,322.4,,975.1,996.7,
44848111,08,1961,1990,27.8,20.1,35.5,1.3,,53,25,81,17.1,,11,10.7,4.9,,,,,,,3.3,1.9,,303.8,291.4,,974.9,996.5,
44848111,09,1961,1990,24.4,17.6,31.1,1.2,,60,33,88,17.3,,10,43.7,28.4,,,,,,,5.6,4,,201,264,,975.8,999,
44848111,10,1961,1990,19.9,14,25.7,1.4,,66,40,91,14.4,,9,42.1,26.9,,,,,,,5.7,3.8,,145.7,213.9,,976.4,1002,
44848111,11,1961,1990,14.6,9.1,19.9,1.3,,66,44,89,10.5,,10,17.4,9.6,,,,,,,4.3,2.9,,114,171,,976.6,1005.5,
44848111,12,1961,1990,11.2,5.7,16.7,1.5,,65,44,86,8.4,,10,26.8,11.8,,,,,,,4.3,2.9,,111.6,189.1,,977.4,1008.8,
44849232,01,1961,1990,10.3,4.9,16.1,1.2,,73.3,,,,,,25.7,,,,,,,,,2.9,,71.3,,,,,
44849232,02,1961,1990,12,5.9,18.2,1.3,,66.1,,,,,,15.7,,,,,,,,,2.7,,80.2,,,,,
44849232,03,1961,1990,14.2,7.8,20.5,1.2,,65.4,,,,,,26.2,,,,,,,,,3.4,,103.1,,,,,
44849232,04,1961,1990,16.9,10.4,23.7,2,,62.9,,,,,,13.5,,,,,,,,,2.5,,123,,,,,
44849232,05,1961,1990,20.9,13.8,28.2,1.6,,54.8,,,,,,14,,,,,,,,,2.3,,151.6,,,,,
44849232,06,1961,1990,25.2,17.6,33,1.3,,57.7,,,,,,5.8,,,,,,,,,1.1,,177.1,,,,,
44849232,07,1961,1990,28.2,20,36.4,1.4,,56.6,,,,,,3.1,,,,,,,,,0.3,,205.8,,,,,
44849232,08,1961,1990,28.4,20.7,36.1,1.2,,58.7,,,,,,7.8,,,,,,,,,1,,186,116.3,,,,
44849232,09,1961,1990,25.1,18.6,31.6,1.2,,67,,,,,,28,,,,,,,,,3,,137.3,,,,,
44849232,10,1961,1990,20.4,14.6,26.1,1.5,,73.3,,,,,,39,,,,,,,,,3.3,,101.8,,,,,
44849232,11,1961,1990,15,9.1,21.1,1.4,,71.7,,,,,,14.7,,,,,,,,,2.4,,85,,,,,
44849232,12,1961,1990,11.5,5.9,17.3,1.4,,74.1,,,,,,20.6,,,,,,,,,2.4,,74.9,,,,,
45050111,01,1961,1990,11.3,5.8,16.7,1.1,,65,43,87,9.1,,9,23,13.9,,,,,,,5.6,3.4,,105.4,198.4,,1016.9,1019.3,
